order_id,order_datetime,customer_id,total_amount,num_items
28354415,2024-02-04T20:45:49.999542,1,93.73,5
28357252,2024-02-06T15:35:21.559897,1,64.06,4
28361061,2024-02-03T22:19:54.930725,6,29.1,2
28374655,2024-02-09T11:08:35.055392,4,54.05,4
28375564,2024-02-03T11:40:40.936141,26,20.94,3
28381295,2024-02-06T22:57:04.709912,23,37.04,4
28384044,2024-02-09T16:41:40.614623,26,0.82,1
28394347,2024-02-06T13:46:05.293024,1,35.12,1
28396336,2024-02-03T20:17:34.090582,9,50.67,5
28412236,2024-02-07T09:18:13.491682,17,25.13,2
28413246,2024-02-06T10:32:14.479064,10,48.58,4
28416406,2024-02-08T03:07:15.271261,6,38.38,2
28421860,2024-02-09T21:22:12.863316,7,10.76,1
28426742,2024-02-09T04:00:38.086601,13,40.25,1
28450405,2024-02-01T11:52:19.959042,14,1.02,1
28459829,2024-02-09T03:04:48.397680,21,36.9,1
28462655,2024-02-07T11:19:14.424095,28,53.2,3
28477777,2024-02-09T12:22:12.608372,28,32.02,4
28482168,2024-02-04T21:10:15.820987,14,23.79,3
28487731,2024-02-07T14:15:15.460122,28,49.42,2
28489907,2024-02-09T22:31:04.541943,8,23.14,2
28491095,2024-02-05T00:11:13.781312,26,48.25,3
28494705,2024-02-07T18:20:18.841248,29,18.93,2
28496276,2024-02-03T09:51:35.383250,24,11.66,2
28500079,2024-02-04T04:59:31.935015,13,25.36,3
28509972,2024-02-10T20:15:49.690807,20,54.97,4
28513963,2024-02-07T07:21:22.807992,14,14.87,2
28528978,2024-02-10T20:55:33.279691,21,48.44,2
28532768,2024-02-04T23:04:09.367868,1,68.56,4
28541781,2024-02-04T03:17:43.592723,16,38.4,4
28543026,2024-02-01T19:54:45.977428,6,57.67,5
28550551,2024-02-04T08:04:33.388944,30,42.94,2
28582809,2024-02-05T06:02:58.161488,14,77.11,4
28583467,2024-02-03T21:42:31.517556,21,17.1,1
28595254,2024-02-03T12:18:14.253628,4,20.81,3
28615657,2024-02-03T09:37:05.862816,3,2.86,1
28616790,2024-02-07T08:59:14.001380,25,30.58,4
28621604,2024-02-06T22:59:02.944178,14,36.76,1
28634908,2024-02-04T15:13:56.845550,1,54.5,3
28651780,2024-02-10T09:13:04.191329,30,21.52,1
28664702,2024-02-01T10:52:23.847915,10,111.76,5
28667239,2024-02-07T18:44:39.064689,29,12.55,1
28689714,2024-02-05T04:57:10.682758,2,92.21,3
28690619,2024-02-08T18:47:15.562720,21,108.81,5
28700842,2024-02-04T22:31:10.135739,17,44.23,4
28762335,2024-02-06T23:10:37.206669,17,40.69,5
28767971,2024-02-03T15:06:14.927645,4,35.26,4
28772065,2024-02-01T05:01:51.555554,11,2.55,1
28772856,2024-02-07T07:20:46.083292,15,104.49,4
28792147,2024-02-04T12:43:43.345443,7,40.72,2
28795495,2024-02-07T01:07:36.498066,28,36.77,3
28834197,2024-02-10T10:39:04.737529,18,32.64,2
28859717,2024-02-10T14:30:24.025937,13,0.0,1
28866362,2024-02-09T19:44:32.261139,16,66.81,5
28868046,2024-02-03T16:14:33.749172,17,8.84,1
28872675,2024-02-04T06:16:26.133506,24,36.4,4
28878247,2024-02-03T21:50:02.717950,15,64.66,3
28882162,2024-02-07T23:02:04.902260,16,57.24,3
28883284,2024-02-07T00:41:36.464392,24,49.46,3
28904418,2024-02-01T04:27:51.438069,22,4.72,1
28921200,2024-02-04T11:10:12.533469,10,85.47,5
28965682,2024-02-01T16:34:18.231353,17,88.49,5
28971944,2024-02-10T01:30:59.476126,7,35.98,3
28973027,2024-02-07T12:39:56.251195,22,36.57,3
28982134,2024-02-06T10:25:11.915931,22,36.58,2
28986601,2024-02-04T12:19:50.729737,27,108.3,5
28996959,2024-02-09T04:41:59.723068,25,13.07,2
29007833,2024-02-05T21:01:26.654343,26,85.36,5
29015994,2024-02-04T13:40:51.727231,14,9.56,2
29047153,2024-02-06T17:50:38.992275,21,36.26,3
29059530,2024-02-10T12:17:11.897881,17,5.7,1
29073248,2024-02-05T06:11:33.120286,3,94.03,4
29078892,2024-02-06T22:16:13.477912,22,50.36,2
29084095,2024-02-07T16:22:29.962323,3,49.05,5
29108903,2024-02-05T04:46:57.748053,20,5.5,2
29116484,2024-02-07T23:49:22.865316,11,65.31,4
29141730,2024-02-01T09:03:06.163918,24,48.3,2
29143420,2024-02-07T02:10:22.576893,18,64.82,5
29143592,2024-02-05T20:34:00.153151,5,108.24,4
29154731,2024-02-10T21:45:34.795430,15,38.7,1
29169013,2024-02-09T20:32:59.649583,9,28.83,3
29177205,2024-02-09T05:07:50.417658,14,33.78,3
29193956,2024-02-01T16:10:49.355541,27,51.85,5
29197715,2024-02-06T17:30:57.273006,10,46.08,4
29205412,2024-02-08T10:49:32.274103,30,39.36,2
29216887,2024-02-04T11:34:11.551999,29,74.75,5
29226848,2024-02-07T11:17:31.961752,19,50.66,4
29228547,2024-02-06T10:28:13.701016,8,32.52,3
29239645,2024-02-07T15:42:10.646888,7,59.23,3
29240488,2024-02-06T04:20:45.766840,2,25.18,2
29253899,2024-02-01T19:01:33.322040,10,91.15,5
29263222,2024-02-08T05:05:03.228417,22,66.6,4
29269771,2024-02-07T06:18:56.998657,7,16.65,2
29314441,2024-02-10T02:43:51.666130,27,83.39,4
29315282,2024-02-04T02:02:24.481214,30,81.52,4
29316672,2024-02-03T19:20:53.715771,16,5.8,1
29327744,2024-02-06T01:20:28.691450,25,55.42,4
29336272,2024-02-09T20:06:49.906385,25,23.4,1
29355734,2024-02-10T10:54:22.571524,9,51.44,2
29369453,2024-02-07T05:02:05.442394,6,26.46,2
29373298,2024-02-04T01:54:26.767289,23,64.69,5
29374260,2024-02-05T05:22:02.577980,21,41.2,3
29377760,2024-02-06T17:44:47.057778,10,26.6,2
29387600,2024-02-06T20:15:08.663662,20,44.63,3
29390272,2024-02-04T23:53:20.185873,11,36.76,3
29395550,2024-02-09T19:51:58.443581,4,16.97,2
29400367,2024-02-06T09:14:55.409570,17,29.05,3
29414822,2024-02-06T08:09:29.200817,13,38.7,1
29449390,2024-02-07T12:15:49.104745,11,86.53,5
29460265,2024-02-07T06:55:39.180572,13,35.83,2
29468366,2024-02-06T19:56:23.435993,5,39.26,2
29487119,2024-02-04T22:42:09.614347,21,16.29,1
29488780,2024-02-03T10:15:25.191447,21,58.08,3
29495586,2024-02-09T17:11:29.385874,14,47.54,2
29496510,2024-02-09T04:49:32.913935,3,32.78,5
29502925,2024-02-10T00:37:31.251794,19,28.84,3
29532228,2024-02-07T02:04:27.805653,5,28.5,1
29572224,2024-02-01T20:14:14.935385,4,55.45,4
29573980,2024-02-07T19:49:04.646395,15,29.41,2
29576696,2024-02-04T20:16:21.306661,21,2.41,1
29586080,2024-02-04T12:30:40.959630,7,49.18,4
29588135,2024-02-07T23:22:25.960270,30,16.52,2
29589606,2024-02-06T09:14:11.482961,19,79.34,5
29595966,2024-02-06T13:46:12.599354,11,33.68,5
29607769,2024-02-06T03:51:51.316802,29,44.91,4
29610823,2024-02-10T22:30:57.346615,13,81.53,4
29612206,2024-02-04T01:40:07.102966,2,66.67,5
29615633,2024-02-07T13:10:03.379744,15,25.0,2
29617673,2024-02-09T19:33:27.442653,8,42.69,4
29623930,2024-02-07T21:52:22.827510,28,37.46,4
29630112,2024-02-10T23:45:32.129349,16,39.75,3
29631444,2024-02-05T05:28:05.693889,25,40.71,5
29639223,2024-02-04T19:42:22.085589,17,70.41,5
29640215,2024-02-09T01:25:15.719610,6,11.4,1
29655875,2024-02-06T19:39:27.828699,11,88.5,5
29665188,2024-02-06T01:46:53.246008,3,41.6,2
29700401,2024-02-03T14:15:07.834709,1,19.59,2
29707050,2024-02-07T14:05:31.133415,29,36.3,5
29716403,2024-02-07T09:33:39.875146,10,35.12,1
29716640,2024-02-10T14:00:11.578740,27,54.4,4
29722253,2024-02-07T17:03:55.020668,27,88.54,5
29724388,2024-02-05T08:06:25.605276,30,30.96,1
29751092,2024-02-10T08:29:06.374013,23,11.7,1
29752377,2024-02-07T18:53:28.014995,2,46.84,4
29773047,2024-02-04T11:44:13.237494,22,31.37,2
29790969,2024-02-06T13:02:10.447222,4,32.03,4
29797096,2024-02-10T21:41:59.334662,5,13.82,1
29826851,2024-02-08T01:12:56.328461,14,63.04,4
29853716,2024-02-01T09:00:45.597741,30,36.68,2
29854982,2024-02-06T18:47:15.858827,21,68.06,4
29859217,2024-02-01T14:45:28.153738,28,46.95,3
29863514,2024-02-04T12:56:28.213321,21,93.73,4
29895890,2024-02-06T11:50:01.126033,15,43.07,4
29901519,2024-02-01T15:48:23.875631,1,116.73,5
29917317,2024-02-10T23:26:16.229004,21,47.71,2
29937738,2024-02-09T04:02:14.843949,23,14.2,1
29965390,2024-02-04T18:13:51.041569,27,17.1,1
29978114,2024-02-06T21:03:43.330736,18,53.08,3
29981502,2024-02-07T02:04:51.930453,28,26.39,2
29983742,2024-02-01T12:44:54.320091,14,52.39,2
29984931,2024-02-02T12:58:18.165848,29,64.61,2
29986245,2024-02-07T03:06:06.671495,16,13.91,3
29997888,2024-02-01T09:02:42.485340,19,89.04,4
30007647,2024-02-03T17:49:27.679161,5,123.5,4
30040707,2024-02-06T00:38:28.799809,7,30.33,4
30041097,2024-02-03T04:43:03.086248,3,78.65,4
30041098,2024-02-07T22:14:56.280822,19,41.96,2
30041255,2024-02-07T23:56:46.095034,18,21.04,3
30042243,2024-02-08T15:57:27.880740,28,37.21,3
30049882,2024-02-04T17:02:06.787973,8,15.99,2
30054535,2024-02-09T09:32:10.504655,25,21.1,2
30055987,2024-02-03T00:34:15.937487,20,84.14,5
30064929,2024-02-06T19:33:55.608260,12,89.98,4
30070900,2024-02-03T03:05:30.561570,29,10.75,2
30071701,2024-02-09T14:50:40.258971,1,24.22,2
30072216,2024-02-01T12:24:44.486065,4,95.31,4
30088854,2024-02-10T08:15:23.175576,24,16.89,2
30092993,2024-02-07T08:47:18.229825,20,10.49,2
30099973,2024-02-10T19:46:21.719872,10,16.38,1
30100851,2024-02-03T20:40:20.320775,29,9.6,1
30128221,2024-02-09T04:36:58.301489,1,34.72,2
30132342,2024-02-08T14:30:08.600224,6,54.57,4
30143510,2024-02-10T20:52:46.858758,3,99.38,4
30169992,2024-02-07T10:21:31.947385,21,56.81,4
30175177,2024-02-09T16:57:24.914803,24,54.64,4
30203342,2024-02-07T07:14:14.929114,9,24.42,3
30215434,2024-02-01T20:29:50.091753,7,48.44,5
30224864,2024-02-07T07:04:22.057129,3,53.4,4
30253332,2024-02-03T01:00:44.385834,19,15.22,2
30277851,2024-02-04T23:56:17.609339,17,99.78,5
30279376,2024-02-04T15:25:04.367506,10,67.5,3
30284798,2024-02-01T20:58:13.508483,2,39.47,3
30287363,2024-02-09T12:40:33.165510,1,36.05,3
30298502,2024-02-07T14:05:36.606426,20,14.42,3
30306813,2024-02-09T05:19:13.933046,16,6.84,1
30309145,2024-02-06T00:42:44.230368,7,36.18,2
30320592,2024-02-04T01:02:43.973261,28,77.41,5
30322888,2024-02-06T12:25:28.107618,10,83.71,3
30359364,2024-02-06T22:21:10.061955,21,15.48,1
30375347,2024-02-03T08:04:12.853840,17,53.62,4
30385564,2024-02-07T18:22:17.922806,30,34.02,4
30412591,2024-02-06T15:24:42.817634,21,31.83,2
30419844,2024-02-05T12:35:23.578334,20,11.25,1
30448955,2024-02-04T08:15:16.769157,24,4.56,1
30452725,2024-02-05T15:58:29.155164,16,78.05,4
30470401,2024-02-06T17:32:55.992635,15,100.64,5
30501082,2024-02-09T12:09:50.666181,28,74.06,5
30502519,2024-02-03T23:12:28.024698,9,11.6,1
30534645,2024-02-09T04:21:46.715771,25,17.68,1
30539807,2024-02-04T05:13:07.077444,19,71.45,4
30552562,2024-02-04T12:33:51.874098,24,47.2,4
30566453,2024-02-05T05:35:25.446992,24,14.2,1
30576424,2024-02-09T13:32:23.374085,4,52.14,5
30577557,2024-02-04T13:29:19.753364,1,48.83,4
30596465,2024-02-01T10:45:35.974883,9,28.15,1
30603501,2024-02-06T21:51:14.555635,30,12.73,2
30604566,2024-02-01T07:03:45.208754,20,71.21,3
30624819,2024-02-04T10:18:32.445474,29,50.55,4
30626054,2024-02-06T19:36:01.602467,15,71.59,4
30634453,2024-02-10T12:18:17.999485,25,27.64,1
30634516,2024-02-04T23:16:06.560374,7,26.83,3
30638892,2024-02-01T02:52:37.023600,30,13.54,2
30645762,2024-02-04T00:55:40.348782,6,8.05,1
30658721,2024-02-05T07:13:33.448699,22,41.96,5
30662312,2024-02-09T05:18:09.462062,6,68.15,4
30670184,2024-02-09T01:30:53.376993,29,3.42,1
30697667,2024-02-07T07:48:35.475023,30,19.17,3
30705847,2024-02-07T15:56:19.857517,27,45.86,5
30710935,2024-02-04T00:11:41.519739,17,3.42,1
30722165,2024-02-07T13:08:40.917469,3,19.39,2
30765980,2024-02-07T21:53:14.440231,23,41.57,4
30771137,2024-02-06T14:26:55.080434,18,40.96,4
30773905,2024-02-05T15:04:51.610900,2,34.55,1
30793986,2024-02-08T21:27:41.942441,23,49.64,3
30812167,2024-02-06T11:18:02.388097,18,49.52,4
30812780,2024-02-07T14:12:37.130850,25,13.57,4
30814545,2024-02-10T16:09:27.278437,18,84.5,5
30840027,2024-02-07T17:09:42.406538,6,1.64,1
30840998,2024-02-06T02:23:12.108463,29,19.32,2
30841630,2024-02-10T10:31:08.037175,8,3.28,1
30870471,2024-02-10T18:39:06.118438,15,34.24,4
30880502,2024-02-05T09:36:33.172286,22,33.98,3
30883955,2024-02-01T09:56:21.245149,13,36.22,4
30884633,2024-02-07T23:27:33.185506,2,108.81,4
30895298,2024-02-09T17:33:31.718321,2,6.05,1
30915603,2024-02-03T12:22:11.093481,19,1.43,1
30917572,2024-02-07T19:15:47.227196,29,114.31,5
30930481,2024-02-04T23:04:46.876683,26,42.1,3
30931071,2024-02-07T15:04:06.231922,21,27.35,2
30939468,2024-02-08T04:52:58.213831,1,41.73,2
30952023,2024-02-04T03:38:37.898057,2,25.56,3
30953068,2024-02-10T19:30:22.627926,27,36.02,4
30981224,2024-02-09T18:48:10.086109,7,46.4,2
30982196,2024-02-09T16:51:41.225731,8,37.39,3
31023234,2024-02-05T10:06:18.432794,19,17.38,2
31030142,2024-02-10T03:00:56.028852,23,8.7,1
31058268,2024-02-06T16:00:41.555378,16,20.66,2
31065012,2024-02-09T00:18:44.952751,30,50.21,5
31084834,2024-02-06T19:40:28.856410,24,42.93,5
31090293,2024-02-03T01:28:43.809437,11,6.87,2
31111515,2024-02-06T09:51:56.785195,24,80.19,3
31115966,2024-02-01T11:11:13.493198,25,17.54,2
31120397,2024-02-06T05:32:54.795263,10,84.01,4
31126611,2024-02-01T22:38:00.283449,26,52.35,2
31135473,2024-02-10T02:16:59.640794,13,92.49,5
31136359,2024-02-07T21:18:39.369074,28,38.9,2
31160906,2024-02-09T07:23:30.631084,18,74.33,3
31165114,2024-02-04T02:10:01.175769,21,17.55,1
31165758,2024-02-06T09:32:47.887129,13,45.91,2
31181630,2024-02-10T01:31:36.512777,12,3.28,1
31197671,2024-02-10T16:37:45.453823,5,65.27,5
31200228,2024-02-01T16:22:56.669659,19,55.07,4
31206746,2024-02-09T20:34:21.823519,29,49.48,4
31213867,2024-02-05T01:09:05.818459,5,11.19,2
31244165,2024-02-09T16:49:20.236846,9,54.1,3
31252508,2024-02-07T14:41:26.611885,21,17.75,3
31262407,2024-02-05T10:17:42.855597,13,12.1,2
31282417,2024-02-09T07:54:02.920479,10,31.77,4
31288301,2024-02-04T18:00:04.064934,17,27.99,2
31291846,2024-02-09T23:39:02.201512,25,23.38,3
31301827,2024-02-10T17:38:53.287125,8,41.36,3
31339944,2024-02-04T12:29:49.437031,26,83.77,5
31346955,2024-02-04T06:00:11.445322,1,18.88,1
31350372,2024-02-06T21:26:30.588087,24,56.61,3
31351077,2024-02-07T05:10:23.935808,17,101.77,5
31358607,2024-02-07T05:23:43.143511,29,76.1,5
31358742,2024-02-07T17:57:57.775907,27,41.63,3
31378405,2024-02-05T20:03:17.762766,12,23.96,4
31391843,2024-02-10T05:06:33.125271,4,17.03,2
31393801,2024-02-10T17:16:30.343669,25,34.82,4
31404331,2024-02-04T04:43:54.177578,30,48.33,3
31410541,2024-02-03T07:07:19.084185,23,17.68,1
31414778,2024-02-07T18:39:12.622493,26,17.25,2
31419395,2024-02-05T10:43:14.721564,17,49.57,4
31425987,2024-02-01T16:55:41.937165,19,10.15,2
31433505,2024-02-06T07:39:57.818874,11,18.4,3
31444470,2024-02-07T21:37:00.252123,9,21.0,5
31445518,2024-02-01T20:54:54.306507,25,31.98,3
31446393,2024-02-03T04:54:00.646946,19,42.78,3
31451075,2024-02-06T20:46:35.095886,6,33.64,2
31457991,2024-02-04T16:05:17.773386,23,25.41,3
31459783,2024-02-10T11:13:55.505072,13,4.29,1
31465932,2024-02-10T16:51:42.018744,20,18.85,2
31496999,2024-02-07T04:34:05.635183,4,22.56,2
31497520,2024-02-06T00:08:55.506783,2,9.19,1
31512987,2024-02-03T12:33:08.804241,28,119.63,5
31516728,2024-02-08T03:32:32.384234,2,11.29,2
31518554,2024-02-04T22:36:04.673419,5,35.95,2
31529941,2024-02-06T18:13:20.296374,20,21.58,2
31538794,2024-02-10T16:30:49.123416,4,15.22,3
31550682,2024-02-04T20:58:06.943236,29,108.25,3
31561450,2024-02-04T00:34:56.060460,21,19.85,1
31566795,2024-02-05T13:23:20.536188,25,45.98,2
31569471,2024-02-04T23:07:18.273683,28,79.04,4
31571423,2024-02-05T20:42:55.511810,10,43.9,2
31572112,2024-02-07T21:29:40.646822,11,47.54,4
31575016,2024-02-01T20:27:35.777834,24,27.01,3
31582702,2024-02-06T01:49:56.938260,28,23.4,1
31593063,2024-02-09T20:48:38.999709,22,25.75,4
31593224,2024-02-10T12:32:05.318199,1,45.72,5
31598625,2024-02-10T10:36:20.658329,14,63.81,5
31606770,2024-02-09T09:33:51.363191,23,69.12,4
31613316,2024-02-04T00:21:00.518794,9,37.26,3
31631399,2024-02-04T21:26:06.341221,25,59.54,4
31635788,2024-02-04T16:59:36.567269,13,40.25,1
31639888,2024-02-09T15:44:36.208824,16,68.24,3
31683052,2024-02-05T16:05:24.029087,28,59.1,2
31685781,2024-02-10T03:30:10.520162,17,50.02,3
31688535,2024-02-07T18:58:18.776244,5,103.79,4
31698532,2024-02-06T06:39:57.378036,4,54.68,3
31706368,2024-02-04T15:40:47.148195,17,6.46,1
31717766,2024-02-10T01:45:41.725445,16,56.8,3
31721286,2024-02-09T19:58:35.593819,6,1.71,1
31722353,2024-02-04T11:36:16.687600,14,24.65,2
31735432,2024-02-03T09:41:52.629242,22,71.37,5
31738258,2024-02-04T12:49:30.083567,9,96.44,4
31752494,2024-02-03T12:38:19.207364,30,49.53,4
31757687,2024-02-10T22:26:09.251861,19,31.86,2
31760679,2024-02-03T05:43:56.039785,5,53.4,3
31814423,2024-02-05T13:14:55.656827,1,12.05,1
31817595,2024-02-05T07:16:39.867135,10,70.81,4
31819166,2024-02-07T10:05:32.467001,5,31.54,4
31820411,2024-02-09T20:21:47.322718,15,21.3,1
31839799,2024-02-03T00:24:12.497824,12,68.24,3
31846375,2024-02-04T11:10:16.900373,7,52.53,2
31861168,2024-02-07T09:58:30.307933,14,5.63,1
31864354,2024-02-10T05:04:33.694668,18,2.55,1
31869406,2024-02-04T15:02:53.679948,13,27.67,4
31877391,2024-02-04T17:02:09.991325,19,27.15,1
31877874,2024-02-10T13:46:15.699777,19,34.78,4
31884983,2024-02-03T12:15:14.215997,16,33.49,2
31902479,2024-02-06T23:08:38.855700,16,23.27,3
31910821,2024-02-10T01:58:57.914033,18,46.33,4
31926533,2024-02-04T09:36:21.994242,18,33.47,3
31943512,2024-02-05T06:27:51.942232,15,61.41,3
31964089,2024-02-06T13:56:50.361407,22,56.81,4
31993168,2024-02-01T21:05:34.877797,6,80.56,4
31995321,2024-02-07T22:06:13.759644,20,5.43,1
31997345,2024-02-06T11:16:49.889027,2,5.7,1
32002788,2024-02-04T20:14:57.232023,25,41.07,4
32004509,2024-02-08T17:30:19.728844,11,68.93,3
32013718,2024-02-04T13:42:04.846510,22,28.28,4
32019740,2024-02-07T10:42:30.637873,10,14.16,1
32022328,2024-02-04T06:33:57.159632,27,48.1,5
32032831,2024-02-10T22:25:55.572412,2,97.92,4
32043711,2024-02-04T02:39:10.766344,16,39.66,4
32084989,2024-02-06T13:48:13.701020,3,55.0,4
32090658,2024-02-09T10:58:13.717017,13,35.33,4
32092749,2024-02-07T18:53:30.679577,22,27.21,2
32110178,2024-02-10T04:39:11.602692,24,112.57,5
32115991,2024-02-09T10:23:18.910972,17,49.83,3
32130705,2024-02-06T11:38:01.058625,20,37.04,1
32154262,2024-02-03T00:02:35.744934,9,6.95,3
32155664,2024-02-01T17:23:15.936157,30,17.3,2
32161424,2024-02-06T03:07:37.889765,3,47.92,3
32164415,2024-02-07T00:29:41.381078,14,57.35,4
32167339,2024-02-07T19:09:26.459010,1,101.94,4
32175058,2024-02-09T17:56:05.010806,18,20.7,2
32191007,2024-02-10T02:16:56.982618,11,8.19,1
32204090,2024-02-02T05:01:41.500989,28,82.94,5
32212453,2024-02-06T10:27:44.435759,10,23.22,1
32214540,2024-02-09T07:37:03.828799,27,40.08,2
32225527,2024-02-04T20:43:34.772592,23,11.29,2
32239435,2024-02-09T01:31:26.966234,11,31.09,3
32248460,2024-02-06T04:33:42.237337,14,41.93,2
32256728,2024-02-09T14:17:23.691582,12,90.68,4
32272650,2024-02-09T06:38:20.657044,28,11.12,2
32274910,2024-02-07T13:51:27.490317,27,0.51,1
32282349,2024-02-09T10:45:37.298225,16,31.85,4
32287873,2024-02-06T16:09:29.636878,22,45.44,5
32297856,2024-02-07T03:09:26.844623,18,31.36,2
32299994,2024-02-07T07:58:48.220019,27,65.32,5
32321394,2024-02-10T05:46:48.150890,16,65.43,3
32330159,2024-02-01T22:33:11.755564,6,72.09,5
32332760,2024-02-04T03:56:41.384164,2,18.53,2
32347483,2024-02-01T05:58:49.804265,10,6.46,1
32348462,2024-02-03T12:19:17.888088,28,100.4,5
32360832,2024-02-10T07:26:00.172278,29,24.63,2
32382474,2024-02-08T22:35:17.723766,14,21.76,2
32397113,2024-02-04T02:40:58.542887,14,2.04,1
32443081,2024-02-01T16:34:28.286555,10,21.5,3
32497421,2024-02-04T09:01:43.533504,2,38.2,4
32499979,2024-02-03T02:50:43.840640,26,61.16,4
32504585,2024-02-09T23:42:42.105964,6,81.22,4
32512779,2024-02-01T15:56:35.661263,27,30.94,2
32518540,2024-02-01T16:26:39.861258,5,23.73,2
32521651,2024-02-03T07:02:55.645715,9,4.5,1
32531323,2024-02-07T05:45:44.904259,5,66.08,3
32537429,2024-02-10T04:03:47.915831,26,17.7,3
32538249,2024-02-10T15:55:18.654381,7,36.55,2
32566790,2024-02-09T01:17:53.941239,12,46.02,2
32572566,2024-02-07T15:06:01.223347,20,57.06,3
32577621,2024-02-04T06:11:08.967868,20,37.17,2
32610066,2024-02-06T16:46:43.333089,9,37.92,2
32627657,2024-02-08T01:55:52.333129,21,79.53,4
32639225,2024-02-01T09:39:47.284385,3,16.54,2
32645013,2024-02-10T22:25:37.189349,20,83.59,5
32652111,2024-02-09T23:53:51.788335,23,14.16,1
32661720,2024-02-06T16:10:52.181832,25,18.5,2
32693300,2024-02-07T20:44:25.491490,12,37.92,3
32707422,2024-02-07T18:22:45.510239,5,16.29,1
32735764,2024-02-07T12:24:23.319248,21,72.55,3
32756852,2024-02-09T16:01:55.046869,2,62.6,4
32760838,2024-02-01T01:44:34.335548,18,37.8,3
32762111,2024-02-08T17:18:45.440414,11,71.07,3
32762809,2024-02-05T04:57:56.269061,21,52.92,2
32771516,2024-02-07T01:46:21.884949,14,15.85,3
32783754,2024-02-04T11:03:54.330646,7,61.32,3
32806072,2024-02-07T00:49:04.872936,17,24.15,1
32806109,2024-02-06T19:31:00.086884,2,22.8,1
32806923,2024-02-03T01:38:08.825285,24,19.14,2
32829865,2024-02-04T09:46:29.205150,13,43.62,4
32837924,2024-02-07T21:02:45.527495,2,48.36,4
32840645,2024-02-01T20:15:37.071280,3,16.67,2
32847464,2024-02-08T03:49:54.017843,19,53.29,4
32859606,2024-02-04T11:39:41.846718,28,27.05,2
32882931,2024-02-06T00:06:41.010815,30,38.73,4
32889852,2024-02-03T19:54:58.215936,1,68.88,4
32914411,2024-02-10T19:10:50.767951,7,11.91,2
32924176,2024-02-06T11:33:56.086047,19,48.19,2
32936072,2024-02-06T12:53:15.632974,17,35.09,2
32938293,2024-02-09T02:24:13.030443,22,68.93,4
32974919,2024-02-05T05:21:49.827854,19,65.36,5
32990926,2024-02-09T13:11:50.521793,26,46.05,5
32995095,2024-02-06T08:57:49.717308,27,33.57,2
33010336,2024-02-01T21:39:25.356319,28,45.19,3
33019166,2024-02-01T11:07:58.802179,19,34.84,4
33021650,2024-02-07T11:20:24.639232,11,17.48,3
33034030,2024-02-07T14:49:46.848940,19,27.33,2
33065511,2024-02-03T05:10:31.692796,11,15.69,2
33065729,2024-02-03T12:37:51.020908,22,33.04,2
33074622,2024-02-06T07:02:42.092381,17,3.86,1
33082379,2024-02-08T17:06:36.992744,27,31.26,3
33095337,2024-02-04T06:42:43.235636,14,4.84,1
33102730,2024-02-04T00:18:29.032941,15,5.7,1
33117144,2024-02-09T20:25:18.489723,5,8.05,1
33124066,2024-02-03T19:47:51.720061,29,30.02,2
33130922,2024-02-06T18:05:05.093149,6,11.58,1
33138579,2024-02-03T12:23:36.150364,22,39.58,3
33142818,2024-02-04T21:51:18.209048,3,3.28,1
33149506,2024-02-07T06:44:11.942427,29,27.1,4
33150012,2024-02-01T03:35:33.259792,18,25.02,3
33160612,2024-02-08T06:41:11.327886,16,75.61,3
33165483,2024-02-03T21:17:01.742194,26,56.18,5
33188931,2024-02-04T06:33:02.270402,9,39.63,3
33192709,2024-02-09T19:39:08.412099,10,9.44,1
33202291,2024-02-05T23:30:29.678592,17,50.54,4
33208572,2024-02-10T16:59:15.340327,19,19.75,2
33238940,2024-02-01T11:32:05.606566,26,11.58,1
