order_id,product_id,quantity,unit_price,line_total
28973027,35,1,9.26,9.26
28982134,19,5,2.9,14.5
28982134,33,4,5.52,22.08
28986601,9,5,9.19,45.95
28986601,11,3,5.63,16.89
28986601,13,4,6.91,27.64
28986601,29,3,4.72,14.16
28986601,31,2,1.83,3.66
28996959,2,2,0.51,1.02
28996959,32,5,2.41,12.05
29007833,8,4,7.74,30.96
29007833,11,5,5.63,28.15
29007833,17,4,5.43,21.72
29007833,26,1,2.25,2.25
29007833,30,2,1.14,2.28
29015994,7,1,3.86,3.86
29015994,23,1,5.7,5.7
29047153,10,5,1.43,7.15
29047153,24,5,3.97,19.85
29047153,35,1,9.26,9.26
29059530,21,1,5.7,5.7
29073248,9,1,9.19,9.19
29073248,12,4,8.78,35.12
29073248,13,4,6.91,27.64
29073248,33,4,5.52,22.08
29078892,12,5,8.78,43.9
29078892,18,1,6.46,6.46
29084095,2,2,0.51,1.02
29084095,24,5,3.97,19.85
29084095,28,4,3.77,15.08
29084095,29,2,4.72,9.44
29084095,31,2,1.83,3.66
29108903,10,3,1.43,4.29
29108903,22,1,1.21,1.21
29116484,4,3,5.89,17.67
29116484,6,4,0.82,3.28
29116484,14,4,8.19,32.76
29116484,19,4,2.9,11.6
29141730,11,2,5.63,11.26
29141730,35,4,9.26,37.04
29143420,1,2,8.05,16.1
29143420,17,2,5.43,10.86
29143420,27,5,1.71,8.55
29143420,32,3,2.41,7.23
29143420,33,4,5.52,22.08
29143592,8,1,7.74,7.74
29143592,15,5,5.56,27.8
29143592,23,5,5.7,28.5
29143592,36,5,8.84,44.2
29154731,8,5,7.74,38.7
29169013,7,2,3.86,7.72
29169013,13,1,6.91,6.91
29169013,34,2,7.1,14.2
29177205,5,4,5.38,21.52
29177205,27,2,1.71,3.42
29177205,36,1,8.84,8.84
29193956,1,2,8.05,16.1
29193956,12,1,8.78,8.78
29193956,20,4,1.92,7.68
29193956,27,3,1.71,5.13
29193956,29,3,4.72,14.16
29197715,5,5,5.38,26.9
29197715,19,2,2.9,5.8
29197715,20,4,1.92,7.68
29197715,21,1,5.7,5.7
29205412,17,2,5.43,10.86
29205412,23,5,5.7,28.5
29216887,10,2,1.43,2.86
29216887,16,2,5.85,11.7
29216887,18,2,6.46,12.92
29216887,24,3,3.97,11.91
29216887,36,4,8.84,35.36
29226848,5,5,5.38,26.9
29226848,11,2,5.63,11.26
29226848,20,4,1.92,7.68
29226848,32,2,2.41,4.82
29228547,2,1,0.51,0.51
29228547,31,3,1.83,5.49
29228547,36,3,8.84,26.52
29239645,17,1,5.43,5.43
29239645,20,5,1.92,9.6
29239645,36,5,8.84,44.2
29240488,5,4,5.38,21.52
29240488,31,2,1.83,3.66
29253899,1,4,8.05,32.2
29253899,6,2,0.82,1.64
29253899,31,3,1.83,5.49
29253899,33,1,5.52,5.52
29253899,35,5,9.26,46.3
29263222,9,2,9.19,18.38
29263222,11,5,5.63,28.15
29263222,12,2,8.78,17.56
29263222,25,1,2.51,2.51
29269771,4,1,5.89,5.89
29269771,5,2,5.38,10.76
29314441,13,5,6.91,34.55
29314441,17,4,5.43,21.72
29314441,18,2,6.46,12.92
29314441,34,2,7.1,14.2
29315282,6,1,0.82,0.82
29315282,19,4,2.9,11.6
29315282,23,4,5.7,22.8
29315282,35,5,9.26,46.3
29316672,19,2,2.9,5.8
29327744,5,3,5.38,16.14
29327744,20,2,1.92,3.84
29327744,29,4,4.72,18.88
29327744,33,3,5.52,16.56
29336272,16,4,5.85,23.4
29355734,12,5,8.78,43.9
29355734,28,2,3.77,7.54
29369453,23,4,5.7,22.8
29369453,31,2,1.83,3.66
29373298,3,2,7.38,14.76
29373298,7,5,3.86,19.3
29373298,22,3,1.21,3.63
29373298,23,1,5.7,5.7
29373298,34,3,7.1,21.3
29374260,1,4,8.05,32.2
29374260,6,4,0.82,3.28
29374260,10,4,1.43,5.72
29377760,24,5,3.97,19.85
29377760,26,3,2.25,6.75
29387600,16,3,5.85,17.55
29387600,24,5,3.97,19.85
29387600,32,3,2.41,7.23
29390272,21,5,5.7,28.5
29390272,22,4,1.21,4.84
29390272,27,2,1.71,3.42
29395550,15,2,5.56,11.12
29395550,16,1,5.85,5.85
29400367,3,3,7.38,22.14
29400367,21,1,5.7,5.7
29400367,22,1,1.21,1.21
29414822,8,5,7.74,38.7
29449390,2,1,0.51,0.51
29449390,15,3,5.56,16.68
29449390,18,3,6.46,19.38
29449390,31,2,1.83,3.66
29449390,35,5,9.26,46.3
29460265,13,4,6.91,27.64
29460265,14,1,8.19,8.19
29468366,5,2,5.38,10.76
29468366,21,5,5.7,28.5
29487119,17,3,5.43,16.29
29488780,1,5,8.05,40.25
29488780,4,2,5.89,11.78
29488780,22,5,1.21,6.05
29495586,8,5,7.74,38.7
29495586,36,1,8.84,8.84
29496510,6,3,0.82,2.46
29496510,16,2,5.85,11.7
29496510,18,2,6.46,12.92
29496510,27,2,1.71,3.42
29496510,30,2,1.14,2.28
29502925,3,2,7.38,14.76
29502925,5,1,5.38,5.38
29502925,19,3,2.9,8.7
29532228,23,5,5.7,28.5
29572224,7,5,3.86,19.3
29572224,10,2,1.43,2.86
29572224,15,5,5.56,27.8
29572224,31,3,1.83,5.49
29573980,14,3,8.19,24.57
29573980,22,4,1.21,4.84
29576696,32,1,2.41,2.41
29586080,17,1,5.43,5.43
29586080,21,4,5.7,22.8
29586080,28,3,3.77,11.31
29586080,32,4,2.41,9.64
29588135,16,2,5.85,11.7
29588135,32,2,2.41,4.82
29589606,3,4,7.38,29.52
29589606,10,4,1.43,5.72
29589606,21,2,5.7,11.4
29589606,23,2,5.7,11.4
29589606,34,3,7.1,21.3
29595966,2,3,0.51,1.53
29595966,6,1,0.82,0.82
29595966,16,2,5.85,11.7
29595966,17,1,5.43,5.43
29595966,34,2,7.1,14.2
29607769,11,4,5.63,22.52
29607769,12,2,8.78,17.56
29607769,22,2,1.21,2.42
29607769,32,1,2.41,2.41
29610823,3,5,7.38,36.9
29610823,10,5,1.43,7.15
29610823,14,4,8.19,32.76
29610823,29,1,4.72,4.72
29612206,5,3,5.38,16.14
29612206,9,2,9.19,18.38
29612206,11,4,5.63,22.52
29612206,26,2,2.25,4.5
29612206,27,3,1.71,5.13
29615633,6,4,0.82,3.28
29615633,17,4,5.43,21.72
29617673,8,3,7.74,23.22
29617673,11,2,5.63,11.26
29617673,25,1,2.51,2.51
29617673,30,5,1.14,5.7
29623930,10,1,1.43,1.43
29623930,27,2,1.71,3.42
29623930,28,3,3.77,11.31
29623930,34,3,7.1,21.3
29630112,22,1,1.21,1.21
29630112,23,5,5.7,28.5
29630112,25,4,2.51,10.04
29631444,16,3,5.85,17.55
29631444,17,1,5.43,5.43
29631444,18,1,6.46,6.46
29631444,29,2,4.72,9.44
29631444,31,1,1.83,1.83
29639223,15,3,5.56,16.68
29639223,18,5,6.46,32.3
29639223,20,1,1.92,1.92
29639223,23,3,5.7,17.1
29639223,32,1,2.41,2.41
29640215,21,2,5.7,11.4
29655875,1,2,8.05,16.1
29655875,5,1,5.38,5.38
29655875,6,3,0.82,2.46
29655875,9,4,9.19,36.76
29655875,15,5,5.56,27.8
29665188,13,2,6.91,13.82
29665188,35,3,9.26,27.78
29700401,27,5,1.71,8.55
29700401,33,2,5.52,11.04
29707050,5,4,5.38,21.52
29707050,22,4,1.21,4.84
29707050,23,1,5.7,5.7
29707050,31,1,1.83,1.83
29707050,32,1,2.41,2.41
29716403,12,4,8.78,35.12
29716640,23,4,5.7,22.8
29716640,24,5,3.97,19.85
29716640,25,4,2.51,10.04
29716640,27,1,1.71,1.71
29722253,7,5,3.86,19.3
29722253,19,1,2.9,2.9
29722253,26,4,2.25,9.0
29722253,33,2,5.52,11.04
29722253,35,5,9.26,46.3
29724388,8,4,7.74,30.96
29751092,16,2,5.85,11.7
29752377,10,1,1.43,1.43
29752377,14,2,8.19,16.38
29752377,17,1,5.43,5.43
29752377,29,5,4.72,23.6
29773047,4,5,5.89,29.45
29773047,20,1,1.92,1.92
29790969,5,2,5.38,10.76
29790969,18,1,6.46,6.46
29790969,28,1,3.77,3.77
29790969,33,2,5.52,11.04
29797096,13,2,6.91,13.82
29826851,5,4,5.38,21.52
29826851,6,1,0.82,0.82
29826851,21,3,5.7,17.1
29826851,29,5,4.72,23.6
29853716,8,4,7.74,30.96
29853716,10,4,1.43,5.72
29854982,9,4,9.19,36.76
29854982,12,1,8.78,8.78
29854982,22,4,1.21,4.84
29854982,36,2,8.84,17.68
29859217,4,5,5.89,29.45
29859217,22,2,1.21,2.42
29859217,28,4,3.77,15.08
29863514,8,4,7.74,30.96
29863514,10,4,1.43,5.72
29863514,15,5,5.56,27.8
29863514,16,5,5.85,29.25
29895890,9,1,9.19,9.19
29895890,20,2,1.92,3.84
29895890,24,4,3.97,15.88
29895890,29,3,4.72,14.16
29901519,5,1,5.38,5.38
29901519,9,5,9.19,45.95
29901519,15,3,5.56,16.68
29901519,22,2,1.21,2.42
29901519,35,5,9.26,46.3
29917317,1,3,8.05,24.15
29917317,4,4,5.89,23.56
29937738,34,2,7.1,14.2
29965390,23,3,5.7,17.1
29978114,2,2,0.51,1.02
29978114,4,4,5.89,23.56
29978114,23,5,5.7,28.5
29981502,16,3,5.85,17.55
29981502,36,1,8.84,8.84
29983742,14,1,8.19,8.19
29983742,36,5,8.84,44.2
29984931,9,3,9.19,27.57
29984931,35,4,9.26,37.04
29986245,2,1,0.51,0.51
29986245,10,4,1.43,5.72
29986245,20,4,1.92,7.68
29997888,6,2,0.82,1.64
29997888,9,4,9.19,36.76
29997888,15,4,5.56,22.24
29997888,34,4,7.1,28.4
30007647,5,5,5.38,26.9
30007647,9,5,9.19,45.95
30007647,12,5,8.78,43.9
30007647,26,3,2.25,6.75
30040707,2,1,0.51,0.51
30040707,15,2,5.56,11.12
30040707,17,3,5.43,16.29
30040707,32,1,2.41,2.41
30041097,17,5,5.43,27.15
30041097,19,4,2.9,11.6
30041097,21,5,5.7,28.5
30041097,23,2,5.7,11.4
30041098,12,4,8.78,35.12
30041098,27,4,1.71,6.84
30041255,12,1,8.78,8.78
30041255,28,2,3.77,7.54
30041255,29,1,4.72,4.72
30042243,1,3,8.05,24.15
30042243,28,2,3.77,7.54
30042243,33,1,5.52,5.52
30049882,29,3,4.72,14.16
30049882,31,1,1.83,1.83
30054535,14,2,8.19,16.38
30054535,29,1,4.72,4.72
30055987,2,4,0.51,2.04
30055987,8,5,7.74,38.7
30055987,18,2,6.46,12.92
30055987,20,4,1.92,7.68
30055987,23,4,5.7,22.8
30064929,11,5,5.63,28.15
30064929,23,4,5.7,22.8
30064929,26,5,2.25,11.25
30064929,35,3,9.26,27.78
30070900,13,1,6.91,6.91
30070900,20,2,1.92,3.84
30071701,7,4,3.86,15.44
30071701,12,1,8.78,8.78
30072216,3,1,7.38,7.38
30072216,11,5,5.63,28.15
30072216,12,5,8.78,43.9
30072216,24,4,3.97,15.88
30088854,14,1,8.19,8.19
30088854,19,3,2.9,8.7
30092993,12,1,8.78,8.78
30092993,27,1,1.71,1.71
30099973,14,2,8.19,16.38
30100851,20,5,1.92,9.6
30128221,15,2,5.56,11.12
30128221,29,5,4.72,23.6
30132342,6,2,0.82,1.64
30132342,9,4,9.19,36.76
30132342,13,1,6.91,6.91
30132342,35,1,9.26,9.26
30143510,5,3,5.38,16.14
30143510,16,4,5.85,23.4
30143510,23,4,5.7,22.8
30143510,35,4,9.26,37.04
30169992,4,4,5.89,23.56
30169992,16,2,5.85,11.7
30169992,24,3,3.97,11.91
30169992,32,4,2.41,9.64
30175177,7,5,3.86,19.3
30175177,24,2,3.97,7.94
30175177,27,5,1.71,8.55
30175177,28,5,3.77,18.85
30203342,1,1,8.05,8.05
30203342,25,3,2.51,7.53
30203342,36,1,8.84,8.84
30215434,4,2,5.89,11.78
30215434,6,3,0.82,2.46
30215434,21,2,5.7,11.4
30215434,23,3,5.7,17.1
30215434,30,5,1.14,5.7
30224864,5,2,5.38,10.76
30224864,8,4,7.74,30.96
30224864,22,4,1.21,4.84
30224864,27,4,1.71,6.84
30253332,24,1,3.97,3.97
30253332,26,5,2.25,11.25
30277851,1,3,8.05,24.15
30277851,9,3,9.19,27.57
30277851,18,5,6.46,32.3
30277851,29,1,4.72,4.72
30277851,33,2,5.52,11.04
30279376,1,2,8.05,16.1
30279376,15,5,5.56,27.8
30279376,29,5,4.72,23.6
30284798,3,1,7.38,7.38
30284798,10,3,1.43,4.29
30284798,15,5,5.56,27.8
30287363,7,5,3.86,19.3
30287363,11,2,5.63,11.26
30287363,31,3,1.83,5.49
30298502,12,1,8.78,8.78
30298502,26,2,2.25,4.5
30298502,30,1,1.14,1.14
30306813,27,4,1.71,6.84
30309145,20,4,1.92,7.68
30309145,21,5,5.7,28.5
30320592,19,1,2.9,2.9
30320592,26,5,2.25,11.25
30320592,31,4,1.83,7.32
30320592,32,4,2.41,9.64
30320592,35,5,9.26,46.3
30322888,14,4,8.19,32.76
30322888,26,3,2.25,6.75
30322888,36,5,8.84,44.2
30359364,8,2,7.74,15.48
30375347,6,3,0.82,2.46
30375347,21,4,5.7,22.8
30375347,29,3,4.72,14.16
30375347,34,2,7.1,14.2
30385564,2,1,0.51,0.51
30385564,6,2,0.82,1.64
30385564,17,5,5.43,27.15
30385564,29,1,4.72,4.72
30412591,4,3,5.89,17.67
30412591,29,3,4.72,14.16
30419844,26,5,2.25,11.25
30448955,30,4,1.14,4.56
30452725,8,1,7.74,7.74
30452725,29,4,4.72,18.88
30452725,32,3,2.41,7.23
30452725,36,5,8.84,44.2
30470401,1,1,8.05,8.05
30470401,4,2,5.89,11.78
30470401,8,2,7.74,15.48
30470401,9,5,9.19,45.95
30470401,18,3,6.46,19.38
30501082,5,4,5.38,21.52
30501082,26,4,2.25,9.0
30501082,29,1,4.72,4.72
30501082,33,2,5.52,11.04
30501082,35,3,9.26,27.78
30502519,19,4,2.9,11.6
30534645,36,2,8.84,17.68
30539807,10,3,1.43,4.29
30539807,18,4,6.46,25.84
30539807,23,4,5.7,22.8
30539807,35,2,9.26,18.52
30552562,5,4,5.38,21.52
30552562,12,2,8.78,17.56
30552562,22,2,1.21,2.42
30552562,30,5,1.14,5.7
30566453,34,2,7.1,14.2
30576424,9,1,9.19,9.19
30576424,11,3,5.63,16.89
30576424,19,1,2.9,2.9
30576424,26,4,2.25,9.0
30576424,29,3,4.72,14.16
30577557,2,2,0.51,1.02
30577557,4,2,5.89,11.78
30577557,23,5,5.7,28.5
30577557,25,3,2.51,7.53
30596465,11,5,5.63,28.15
30603501,11,1,5.63,5.63
30603501,34,1,7.1,7.1
30604566,11,5,5.63,28.15
30604566,12,4,8.78,35.12
30604566,24,2,3.97,7.94
30624819,17,1,5.43,5.43
30624819,18,4,6.46,25.84
30624819,19,4,2.9,11.6
30624819,20,4,1.92,7.68
30626054,17,3,5.43,16.29
30626054,18,5,6.46,32.3
30626054,29,3,4.72,14.16
30626054,36,1,8.84,8.84
30634453,13,4,6.91,27.64
30634516,22,5,1.21,6.05
30634516,28,4,3.77,15.08
30634516,30,5,1.14,5.7
30638892,6,5,0.82,4.1
30638892,29,2,4.72,9.44
30645762,1,1,8.05,8.05
30658721,1,1,8.05,8.05
30658721,6,5,0.82,4.1
30658721,7,1,3.86,3.86
30658721,28,5,3.77,18.85
30658721,34,1,7.1,7.1
30662312,3,1,7.38,7.38
30662312,7,3,3.86,11.58
30662312,11,3,5.63,16.89
30662312,18,5,6.46,32.3
30670184,30,3,1.14,3.42
30697667,6,4,0.82,3.28
30697667,16,1,5.85,5.85
30697667,25,4,2.51,10.04
30705847,16,4,5.85,23.4
30705847,21,2,5.7,11.4
30705847,22,3,1.21,3.63
30705847,25,2,2.51,5.02
30705847,32,1,2.41,2.41
30710935,27,2,1.71,3.42
30722165,12,2,8.78,17.56
30722165,31,1,1.83,1.83
30765980,11,1,5.63,5.63
30765980,24,2,3.97,7.94
30765980,28,5,3.77,18.85
30765980,31,5,1.83,9.15
30771137,1,2,8.05,16.1
30771137,2,5,0.51,2.55
30771137,6,3,0.82,2.46
30771137,24,5,3.97,19.85
30773905,13,5,6.91,34.55
30793986,5,5,5.38,26.9
30793986,7,1,3.86,3.86
30793986,29,4,4.72,18.88
30812167,7,5,3.86,19.3
30812167,29,1,4.72,4.72
30812167,30,3,1.14,3.42
30812167,33,4,5.52,22.08
30812780,5,1,5.38,5.38
30812780,6,4,0.82,3.28
30812780,28,1,3.77,3.77
30812780,30,1,1.14,1.14
30814545,4,2,5.89,11.78
30814545,13,5,6.91,34.55
30814545,16,3,5.85,17.55
30814545,18,1,6.46,6.46
30814545,29,3,4.72,14.16
30840027,6,2,0.82,1.64
30840998,7,2,3.86,7.72
30840998,19,4,2.9,11.6
30841630,6,4,0.82,3.28
30870471,3,1,7.38,7.38
30870471,5,2,5.38,10.76
30870471,13,2,6.91,13.82
30870471,30,2,1.14,2.28
30880502,15,1,5.56,5.56
30880502,29,5,4.72,23.6
30880502,32,2,2.41,4.82
30883955,2,4,0.51,2.04
30883955,4,1,5.89,5.89
30883955,14,2,8.19,16.38
30883955,24,3,3.97,11.91
30884633,5,4,5.38,21.52
30884633,12,5,8.78,43.9
30884633,13,5,6.91,34.55
30884633,36,1,8.84,8.84
30895298,22,5,1.21,6.05
30915603,10,1,1.43,1.43
30917572,9,4,9.19,36.76
30917572,11,5,5.63,28.15
30917572,19,3,2.9,8.7
30917572,23,3,5.7,17.1
30917572,29,5,4.72,23.6
30930481,16,2,5.85,11.7
30930481,18,4,6.46,25.84
30930481,30,4,1.14,4.56
30931071,1,2,8.05,16.1
30931071,26,5,2.25,11.25
30939468,9,3,9.19,27.57
30939468,29,3,4.72,14.16
30952023,1,2,8.05,16.1
30952023,19,2,2.9,5.8
30952023,31,2,1.83,3.66
30953068,1,1,8.05,8.05
30953068,13,1,6.91,6.91
30953068,22,1,1.21,1.21
30953068,24,5,3.97,19.85
30981224,21,4,5.7,22.8
30981224,29,5,4.72,23.6
30982196,20,4,1.92,7.68
30982196,22,1,1.21,1.21
30982196,23,5,5.7,28.5
31023234,7,3,3.86,11.58
31023234,19,2,2.9,5.8
31030142,19,3,2.9,8.7
31058268,6,5,0.82,4.1
31058268,33,3,5.52,16.56
31065012,6,1,0.82,0.82
31065012,21,5,5.7,28.5
31065012,25,2,2.51,5.02
31065012,27,5,1.71,8.55
31065012,31,4,1.83,7.32
31084834,10,1,1.43,1.43
31084834,21,4,5.7,22.8
31084834,26,3,2.25,6.75
31084834,29,1,4.72,4.72
31084834,32,3,2.41,7.23
31090293,19,1,2.9,2.9
31090293,24,1,3.97,3.97
31111515,18,4,6.46,25.84
31111515,28,5,3.77,18.85
31111515,34,5,7.1,35.5
31115966,4,2,5.89,11.78
31115966,20,3,1.92,5.76
31120397,13,5,6.91,34.55
31120397,18,3,6.46,19.38
31120397,24,4,3.97,15.88
31120397,34,2,7.1,14.2
31126611,14,5,8.19,40.95
31126611,21,2,5.7,11.4
31135473,2,5,0.51,2.55
31135473,9,4,9.19,36.76
31135473,14,2,8.19,16.38
31135473,17,4,5.43,21.72
31135473,28,4,3.77,15.08
31136359,8,4,7.74,30.96
31136359,24,2,3.97,7.94
31160906,15,3,5.56,16.68
31160906,16,5,5.85,29.25
31160906,34,4,7.1,28.4
31165114,16,3,5.85,17.55
31165758,27,1,1.71,1.71
31165758,36,5,8.84,44.2
31181630,6,4,0.82,3.28
31197671,15,3,5.56,16.68
31197671,22,4,1.21,4.84
31197671,24,3,3.97,11.91
31197671,29,3,4.72,14.16
31197671,36,2,8.84,17.68
31200228,7,4,3.86,15.44
31200228,8,1,7.74,7.74
31200228,10,3,1.43,4.29
31200228,33,5,5.52,27.6
31206746,9,3,9.19,27.57
31206746,18,1,6.46,6.46
31206746,19,1,2.9,2.9
31206746,25,5,2.51,12.55
31213867,30,5,1.14,5.7
31213867,31,3,1.83,5.49
31244165,4,5,5.89,29.45
31244165,8,3,7.74,23.22
31244165,10,1,1.43,1.43
31252508,1,2,8.05,16.1
31252508,2,1,0.51,0.51
31252508,30,1,1.14,1.14
31262407,28,2,3.77,7.54
31262407,30,4,1.14,4.56
31282417,6,5,0.82,4.1
31282417,15,2,5.56,11.12
31282417,26,2,2.25,4.5
31282417,32,5,2.41,12.05
31288301,14,3,8.19,24.57
31288301,30,3,1.14,3.42
31291846,1,1,8.05,8.05
31291846,4,1,5.89,5.89
31291846,29,2,4.72,9.44
31301827,18,2,6.46,12.92
31301827,20,1,1.92,1.92
31301827,36,3,8.84,26.52
31339944,3,2,7.38,14.76
31339944,10,3,1.43,4.29
31339944,18,5,6.46,32.3
31339944,32,2,2.41,4.82
31339944,33,5,5.52,27.6
31346955,29,4,4.72,18.88
31350372,5,2,5.38,10.76
31350372,8,5,7.74,38.7
31350372,10,5,1.43,7.15
31351077,7,1,3.86,3.86
31351077,9,4,9.19,36.76
31351077,25,5,2.51,12.55
31351077,33,4,5.52,22.08
31351077,36,3,8.84,26.52
31358607,5,4,5.38,21.52
31358607,11,2,5.63,11.26
31358607,17,4,5.43,21.72
31358607,23,3,5.7,17.1
31358607,26,2,2.25,4.5
31358742,7,1,3.86,3.86
31358742,26,5,2.25,11.25
31358742,36,3,8.84,26.52
31378405,22,1,1.21,1.21
31378405,28,1,3.77,3.77
31378405,29,3,4.72,14.16
31378405,32,2,2.41,4.82
31391843,11,1,5.63,5.63
31391843,23,2,5.7,11.4
31393801,15,1,5.56,5.56
31393801,20,4,1.92,7.68
31393801,23,1,5.7,5.7
31393801,24,4,3.97,15.88
31404331,10,3,1.43,4.29
31404331,11,3,5.63,16.89
31404331,17,5,5.43,27.15
31410541,36,2,8.84,17.68
31414778,19,3,2.9,8.7
31414778,27,5,1.71,8.55
31419395,6,3,0.82,2.46
31419395,9,2,9.19,18.38
31419395,15,3,5.56,16.68
31419395,32,5,2.41,12.05
31425987,6,5,0.82,4.1
31425987,22,5,1.21,6.05
31433505,6,1,0.82,0.82
31433505,15,2,5.56,11.12
31433505,18,1,6.46,6.46
31444470,4,1,5.89,5.89
31444470,19,1,2.9,2.9
31444470,24,1,3.97,3.97
31444470,30,3,1.14,3.42
31444470,32,2,2.41,4.82
31445518,10,5,1.43,7.15
31445518,18,2,6.46,12.92
31445518,24,3,3.97,11.91
31446393,5,3,5.38,16.14
31446393,30,4,1.14,4.56
31446393,33,4,5.52,22.08
31451075,11,4,5.63,22.52
31451075,15,2,5.56,11.12
31457991,23,2,5.7,11.4
31457991,24,1,3.97,3.97
31457991,25,4,2.51,10.04
31459783,10,3,1.43,4.29
31465932,28,5,3.77,18.85
31465932,33,0,5.52,0.0
31496999,26,5,2.25,11.25
31496999,28,3,3.77,11.31
31497520,9,1,9.19,9.19
31512987,8,1,7.74,7.74
31512987,12,3,8.78,26.34
31512987,16,1,5.85,5.85
31512987,34,5,7.1,35.5
31512987,36,5,8.84,44.2
31516728,24,1,3.97,3.97
31516728,31,4,1.83,7.32
31518554,21,3,5.7,17.1
31518554,28,5,3.77,18.85
31529941,24,4,3.97,15.88
31529941,30,5,1.14,5.7
31538794,4,1,5.89,5.89
31538794,14,1,8.19,8.19
31538794,30,1,1.14,1.14
31550682,8,5,7.74,38.7
31550682,9,5,9.19,45.95
31550682,29,5,4.72,23.6
31561450,24,5,3.97,19.85
31566795,12,4,8.78,35.12
31566795,17,2,5.43,10.86
31569471,1,4,8.05,32.2
31569471,7,5,3.86,19.3
31569471,11,4,5.63,22.52
31569471,25,2,2.51,5.02
31571423,1,2,8.05,16.1
31571423,15,5,5.56,27.8
31572112,2,5,0.51,2.55
31572112,17,4,5.43,21.72
31572112,24,5,3.97,19.85
31572112,30,3,1.14,3.42
31575016,10,3,1.43,4.29
31575016,15,2,5.56,11.12
31575016,19,4,2.9,11.6
31582702,16,4,5.85,23.4
31593063,5,1,5.38,5.38
31593063,8,1,7.74,7.74
31593063,10,4,1.43,5.72
31593063,13,1,6.91,6.91
31593224,6,5,0.82,4.1
31593224,13,1,6.91,6.91
31593224,21,4,5.7,22.8
31593224,24,3,3.97,11.91
31593224,33,0,5.52,0.0
31598625,2,4,0.51,2.04
31598625,3,3,7.38,22.14
31598625,16,2,5.85,11.7
31598625,24,4,3.97,15.88
31598625,32,5,2.41,12.05
31606770,8,3,7.74,23.22
31606770,16,2,5.85,11.7
31606770,21,1,5.7,5.7
31606770,23,5,5.7,28.5
31613316,6,3,0.82,2.46
31613316,7,3,3.86,11.58
31613316,8,3,7.74,23.22
31631399,18,1,6.46,6.46
31631399,20,4,1.92,7.68
31631399,29,4,4.72,18.88
31631399,36,3,8.84,26.52
31635788,1,5,8.05,40.25
31639888,12,5,8.78,43.9
31639888,28,4,3.77,15.08
31639888,35,1,9.26,9.26
31683052,1,4,8.05,32.2
31683052,5,5,5.38,26.9
31685781,9,2,9.19,18.38
31685781,21,4,5.7,22.8
31685781,36,1,8.84,8.84
31688535,9,5,9.19,45.95
31688535,12,5,8.78,43.9
31688535,27,4,1.71,6.84
31688535,34,1,7.1,7.1
31698532,11,4,5.63,22.52
31698532,30,4,1.14,4.56
31698532,33,5,5.52,27.6
31706368,18,1,6.46,6.46
31717766,16,5,5.85,29.25
31717766,18,4,6.46,25.84
31717766,27,1,1.71,1.71
31721286,27,1,1.71,1.71
31722353,19,2,2.9,5.8
31722353,28,5,3.77,18.85
31735432,1,1,8.05,8.05
31735432,8,1,7.74,7.74
31735432,9,4,9.19,36.76
31735432,13,1,6.91,6.91
31735432,24,3,3.97,11.91
31738258,12,4,8.78,35.12
31738258,19,4,2.9,11.6
31738258,30,3,1.14,3.42
31738258,35,5,9.26,46.3
31752494,4,3,5.89,17.67
31752494,23,2,5.7,11.4
31752494,28,3,3.77,11.31
31752494,31,5,1.83,9.15
31757687,9,3,9.19,27.57
31757687,10,3,1.43,4.29
31760679,8,2,7.74,15.48
31760679,23,2,5.7,11.4
31760679,36,3,8.84,26.52
31814423,32,5,2.41,12.05
31817595,5,3,5.38,16.14
31817595,13,5,6.91,34.55
31817595,17,2,5.43,10.86
31817595,35,1,9.26,9.26
31819166,13,3,6.91,20.73
31819166,22,1,1.21,1.21
31819166,30,2,1.14,2.28
31819166,31,4,1.83,7.32
31820411,34,3,7.1,21.3
31839799,9,4,9.19,36.76
31839799,13,4,6.91,27.64
31839799,20,2,1.92,3.84
31846375,7,3,3.86,11.58
31846375,14,5,8.19,40.95
31861168,11,1,5.63,5.63
31864354,2,5,0.51,2.55
31869406,7,2,3.86,7.72
31869406,22,3,1.21,3.63
31869406,26,4,2.25,9.0
31869406,31,4,1.83,7.32
31877391,17,5,5.43,27.15
31877874,3,2,7.38,14.76
31877874,13,1,6.91,6.91
31877874,17,2,5.43,10.86
31877874,26,1,2.25,2.25
31884983,3,4,7.38,29.52
31884983,24,1,3.97,3.97
31902479,4,1,5.89,5.89
31902479,7,3,3.86,11.58
31902479,19,2,2.9,5.8
31910821,6,3,0.82,2.46
31910821,13,1,6.91,6.91
31910821,21,4,5.7,22.8
31910821,29,3,4.72,14.16
31926533,10,3,1.43,4.29
31926533,33,4,5.52,22.08
31926533,34,1,7.1,7.1
31943512,1,2,8.05,16.1
31943512,4,3,5.89,17.67
31943512,13,4,6.91,27.64
31964089,1,2,8.05,16.1
31964089,13,4,6.91,27.64
31964089,22,3,1.21,3.63
31964089,29,2,4.72,9.44
31993168,3,5,7.38,36.9
31993168,4,1,5.89,5.89
31993168,26,5,2.25,11.25
31993168,36,3,8.84,26.52
31995321,17,1,5.43,5.43
31997345,30,5,1.14,5.7
32002788,21,3,5.7,17.1
32002788,27,1,1.71,1.71
32002788,30,5,1.14,5.7
32002788,33,3,5.52,16.56
32004509,7,3,3.86,11.58
32004509,13,5,6.91,34.55
32004509,23,4,5.7,22.8
32013718,4,2,5.89,11.78
